price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,month,weekday
762300.0,4,3,3880.0,7684.0,2,no,No view,Average,1590,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,May,Tuesday
461000.0,4,4,3760.0,10920.0,1,no,No view,Excellent,2400,0,1950,0,5650 NE 55th St,Seattle,WA 98105,May,Tuesday
562000.0,5,3,3040.0,8111.0,2,no,No view,Average,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,May,Tuesday
530000.0,5,3,2910.0,9636.0,1,no,No view,Good,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,May,Tuesday
525000.0,3,3,2970.0,11985.0,1,no,No view,Average,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,May,Tuesday
484000.0,2,2,1660.0,6000.0,1,no,No view,Average,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,May,Tuesday
725126.0,4,3,3200.0,12369.0,2,no,No view,Average,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,May,Tuesday
360000.0,4,2,2680.0,7684.0,1,no,No view,Excellent,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,May,Tuesday
387000.0,3,1,1230.0,9568.0,1,no,No view,Excellent,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,May,Tuesday
483500.0,4,3,2740.0,7684.0,2,no,No view,Average,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,May,Tuesday
655500.0,4,4,3380.0,8330.0,2,no,No view,Average,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,May,Tuesday
345000.0,3,1,1110.0,6250.0,1,no,No view,Average,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,May,Tuesday
533000.0,5,3,1800.0,3780.0,1,no,No view,Average,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,May,Tuesday
385000.0,3,2,1900.0,5520.0,1,no,No view,Average,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,May,Tuesday
675000.0,2,1,930.0,7684.0,1,no,Average view,Average,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,May,Tuesday
197000.0,3,2,1690.0,7735.0,1,no,No view,Good,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,May,Tuesday
485000.0,3,2,1420.0,4080.0,1,no,No view,Average,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,May,Tuesday
461000.0,5,4,1980.0,7684.0,2,no,No view,Average,1590,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,May,Tuesday
295000.0,3,3,1980.0,8000.0,1,no,No view,Good,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,May,Tuesday
499000.0,2,2,1170.0,2400.0,1,no,No view,Good,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,May,Tuesday
461000.0,3,3,2200.0,1970.0,2,no,No view,Average,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,May,Tuesday
191000.0,3,2,800.0,8850.0,1,no,No view,Good,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,May,Tuesday
500000.0,3,3,1480.0,1171.0,3,no,No view,Average,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,May,Tuesday
390000.0,5,4,2890.0,5000.0,1,no,No view,Average,1310,0,2006,0,3665 Renton Ave S,Seattle,WA 98144,May,Tuesday
461000.0,3,3,2690.0,4047.0,3,no,No view,Average,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,May,Tuesday
580000.0,4,4,3569.0,8327.0,2,no,No view,Average,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,May,Tuesday
369950.0,3,2,1270.0,1320.0,3,no,No view,Average,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,May,Tuesday
461000.0,5,3,1980.0,10279.0,2,no,No view,Average,1590,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,May,Tuesday
776000.0,4,3,3040.0,6425.0,2,no,No view,Average,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,May,Tuesday
519950.0,3,3,1170.0,1249.0,3,no,No view,Average,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,May,Wednesday
255000.0,5,3,2060.0,8632.0,1,no,No view,Average,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,May,Wednesday
495000.0,3,1,990.0,6000.0,1,no,No view,Average,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,May,Wednesday
510000.0,4,3,2430.0,5203.0,2,no,No view,Average,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,May,Wednesday
461000.0,4,4,1980.0,7684.0,2,no,No view,Average,1590,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,May,Wednesday
253000.0,3,2,1250.0,10122.0,1,no,No view,Average,1590,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,May,Wednesday
503000.0,3,3,1540.0,6760.0,1,no,No view,Excellent,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,May,Wednesday
275000.0,3,3,1600.0,7000.0,2,no,No view,Good,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,May,Wednesday
249000.0,3,1,1110.0,8423.0,1,no,No view,Average,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,May,Wednesday
310000.0,3,2,1840.0,10723.0,1,no,No view,Good,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,May,Wednesday
750000.0,3,3,2520.0,5401.0,1,no,No view,Good,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,May,Wednesday
630000.0,3,3,2680.0,7684.0,2,no,No view,Average,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,May,Wednesday
599999.0,3,3,3830.0,6988.0,2,no,No view,Average,2450,0,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,May,Wednesday
758000.0,4,3,2410.0,9549.0,1,no,No view,Good,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,May,Wednesday
248500.0,4,2,1720.0,10018.0,1,no,No view,Excellent,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,May,Wednesday
310000.0,3,2,2070.0,7684.0,1,no,No view,Good,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,May,Wednesday
460000.0,3,2,1760.0,9055.0,2,no,No view,Good,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,May,Wednesday
675000.0,3,2,1680.0,10500.0,1,no,No view,Good,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,May,Wednesday
526000.0,2,2,1550.0,2400.0,1,no,No view,Good,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,May,Wednesday
560000.0,3,3,1980.0,7684.0,2,no,Average view,Average,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,May,Wednesday
415000.0,4,3,1830.0,9548.0,2,no,No view,Average,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,May,Wednesday
246000.0,3,1,1400.0,7410.0,1,no,No view,Average,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,May,Wednesday
314500.0,3,2,1870.0,12381.0,1,no,No view,Good,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,May,Wednesday
461000.0,3,3,1980.0,8856.0,2,no,Average view,Excellent,1590,0,1910,0,1230 Warren Ave N,Seattle,WA 98109,May,Wednesday
420000.0,2,2,1040.0,3500.0,1,no,No view,Good,1040,0,1904,0,1713 22nd Ave S,Seattle,WA 98144,May,Wednesday
535000.0,3,2,2720.0,7684.0,1,no,No view,Average,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,WA 98014,May,Wednesday
350000.0,3,1,1010.0,9360.0,1,no,No view,Average,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,May,Wednesday
515000.0,3,2,1580.0,9147.0,1,no,Poor view,Good,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,May,Wednesday
749950.0,4,3,2600.0,6050.0,2,no,No view,Excellent,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,May,Wednesday
230000.0,3,3,1920.0,9180.0,2,no,No view,Average,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,May,Wednesday
568000.0,3,2,2350.0,5080.0,1,no,No view,Average,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,May,Wednesday
250000.0,3,1,1100.0,4373.0,1,no,No view,Fair,820,280,1947,0,232 SW 154th St,Burien,WA 98166,May,Wednesday
581000.0,4,2,2510.0,7684.0,1,no,No view,Good,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,May,Wednesday
651000.0,3,3,3240.0,7684.0,2,no,No view,Good,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,May,Wednesday
600000.0,3,3,2460.0,7684.0,1,no,No view,Good,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,May,Wednesday
500000.0,2,1,1010.0,3885.0,1,no,No view,Good,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,May,Wednesday
475000.0,2,1,820.0,2723.0,1,no,No view,Average,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,May,Wednesday
352000.0,5,3,2420.0,8560.0,1,no,Average view,Average,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,May,Wednesday
420000.0,3,3,1770.0,8165.0,2,no,No view,Average,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,May,Wednesday
428000.0,2,2,1350.0,3900.0,1,no,No view,Average,1350,0,2003,0,232nd Way,Redmond,WA 98053,May,Wednesday
599000.0,3,2,1960.0,4788.0,1,no,No view,Good,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,May,Wednesday
492000.0,4,3,3305.0,7684.0,1,no,No view,Excellent,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,May,Wednesday
630000.0,2,3,2550.0,5663.0,1,no,No view,Average,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,May,Wednesday
900000.0,5,4,1980.0,7684.0,2,no,No view,Average,1590,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,May,Wednesday
461000.0,4,2,2310.0,7684.0,1,no,No view,Average,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,WA 98004,May,Wednesday
575000.0,4,2,1650.0,5000.0,1,no,No view,Average,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,May,Wednesday
705000.0,4,3,2650.0,4316.0,1,no,No view,Average,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,May,Wednesday
940000.0,4,3,1890.0,5940.0,1,no,Poor view,Average,1470,420,1963,2008,1234 22nd Ave E,Seattle,WA 98112,May,Wednesday
313000.0,3,2,2190.0,8000.0,1,no,No view,Good,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,May,Wednesday
618080.0,3,3,2030.0,6500.0,2,no,No view,Average,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,May,Wednesday
640000.0,3,3,2270.0,5175.0,2,no,No view,Average,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,May,Wednesday
485000.0,3,2,1610.0,4160.0,1,no,No view,Good,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,May,Wednesday
300000.0,2,1,760.0,3001.0,1,no,No view,Average,760,0,1913,1983,1761 17th Ave S,Seattle,WA 98144,May,Wednesday
379500.0,2,1,1640.0,7684.0,1,no,No view,Average,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,May,Wednesday
339950.0,3,3,1630.0,12295.0,2,no,No view,Good,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,May,Wednesday
461000.0,3,3,3560.0,6480.0,2,no,No view,Good,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,May,Wednesday
461000.0,3,3,2960.0,5500.0,2,no,Average view,Average,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,May,Wednesday
500000.0,3,3,1940.0,7684.0,1,no,No view,Good,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,May,Wednesday
239900.0,3,2,1410.0,7566.0,1,no,No view,Average,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,May,Wednesday
314950.0,3,1,1040.0,7684.0,1,no,No view,Good,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,May,Wednesday
361280.0,2,1,820.0,6400.0,1,no,No view,Good,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,May,Wednesday
100000.0,2,1,910.0,7684.0,1,no,No view,Average,910,0,1956,2001,138 Seattle Blvd S,Algona,WA 98001,May,Wednesday
540000.0,3,3,3700.0,7647.0,2,no,Poor view,Average,1590,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,May,Wednesday
480500.0,4,3,2180.0,11200.0,1,no,No view,Good,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,May,Wednesday
280000.0,3,3,1600.0,4271.0,2,no,No view,Average,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,May,Wednesday
440000.0,3,2,1500.0,6180.0,1,no,No view,Good,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,May,Wednesday
530000.0,3,1,1340.0,4284.0,1,no,No view,Average,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,May,Wednesday
560000.0,3,2,1860.0,7684.0,1,no,No view,Average,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,May,Wednesday
775000.0,3,2,2540.0,7200.0,1,no,Good view,Good,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,May,Wednesday
160000.0,2,1,1040.0,7684.0,1,no,No view,Excellent,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,May,Wednesday
209950.0,3,2,1380.0,11130.0,1,no,No view,Average,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,May,Wednesday
226500.0,3,2,1640.0,10762.0,1,no,No view,Average,1590,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,May,Wednesday
380000.0,5,2,3000.0,6000.0,1,no,No view,Excellent,1500,0,1958,0,8514 S 124th St,Seattle,WA 98178,May,Wednesday
409500.0,4,3,2140.0,7684.0,1,no,No view,Average,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,May,Wednesday
690000.0,3,2,1760.0,6428.0,1,no,No view,Good,980,780,1942,1982,2145 Condon Way W,Seattle,WA 98199,May,Wednesday
405000.0,3,3,1660.0,8307.0,1,no,No view,Good,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,May,Wednesday
375000.0,3,3,1830.0,7684.0,2,no,No view,Average,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,May,Wednesday
794154.0,4,2,2210.0,8556.0,1,no,Poor view,Good,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,May,Wednesday
185000.0,4,1,1490.0,6600.0,1,no,No view,Average,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,May,Wednesday
245000.0,3,2,1260.0,1270.0,2,no,No view,Average,1040,220,2005,0,11304 Corliss Ave N,Seattle,WA 98133,May,Wednesday
461000.0,5,3,1980.0,8076.0,2,no,No view,Average,3400,870,2007,0,11017 101st Pl NE,Kirkland,WA 98033,May,Wednesday
461000.0,4,4,3900.0,8391.0,2,no,No view,Average,1590,0,2006,0,10908 101st Pl NE,Kirkland,WA 98033,May,Wednesday
425000.0,2,3,1150.0,1027.0,3,no,No view,Average,1150,0,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,May,Wednesday
495000.0,4,3,2656.0,7684.0,2,no,No view,Average,2656,0,2014,0,31898 50th Pl S,Auburn,WA 98001,May,Wednesday
365000.0,5,3,2410.0,5003.0,1,no,No view,Average,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,May,Wednesday
417250.0,3,3,1606.0,1452.0,3,no,No view,Average,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,May,Wednesday
339950.0,2,1,820.0,681.0,3,no,No view,Average,820,0,2006,0,513 N 46th St,Seattle,WA 98103,May,Wednesday
615000.0,2,1,1540.0,6872.0,1,no,No view,Good,820,720,1946,1989,2814 13th Ave W,Seattle,WA 98119,May,Thursday
403000.0,3,3,2090.0,8354.0,2,no,No view,Average,2090,0,2012,1912,27930 NE 147th Pl,Duvall,WA 98019,May,Thursday
461000.0,5,3,3160.0,11470.0,1,no,No view,Good,1780,0,1971,0,7401 92nd Pl SE,Mercer Island,WA 98040,May,Thursday
258000.0,4,2,1730.0,8320.0,1,no,No view,Average,1230,500,1977,2004,30633 21st Ave SW,Federal Way,WA 98023,May,Thursday
533000.0,3,1,1670.0,4080.0,1,no,No view,Average,1170,500,1967,2011,544 NE 84th St,Seattle,WA 98115,May,Thursday
537500.0,4,3,2550.0,4630.0,2,no,No view,Average,2550,0,2005,0,1825 251st Pl SE,Sammamish,WA 98075,May,Thursday
830000.0,5,3,3040.0,9601.0,1,no,No view,Excellent,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,May,Thursday
712000.0,3,1,1250.0,4620.0,1,no,No view,Good,1150,100,1900,1971,3612 Interlake Ave N,Seattle,WA 98103,May,Thursday
262000.0,4,3,2020.0,6236.0,2,no,No view,Average,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,May,Thursday
753888.0,4,3,2660.0,5500.0,2,no,Average view,Average,2660,0,2003,0,1669 28th Ave NE,Issaquah,WA 98029,May,Thursday
134000.0,2,2,980.0,5000.0,2,no,No view,Average,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,May,Thursday
402000.0,3,3,1960.0,8000.0,1,no,No view,Good,1290,670,1977,0,12207 NE 139th Pl,Kirkland,WA 98034,May,Thursday
205000.0,2,1,720.0,5040.0,1,no,No view,Average,720,0,1955,2005,8448 Delridge Way SW,Seattle,WA 98106,May,Thursday
553650.0,2,3,1360.0,1349.0,2,no,No view,Average,1050,310,1997,0,624 Lake Washington Blvd E,Seattle,WA 98112,May,Thursday
559950.0,2,2,1870.0,4950.0,1,no,No view,Average,1870,0,2006,0,23733 NE Salal Pl,Redmond,WA 98053,May,Thursday
260000.0,4,2,2130.0,8800.0,1,no,No view,Average,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,May,Thursday
270000.0,4,3,1810.0,6509.0,2,no,No view,Average,1810,0,1994,0,14816 SE 278th St,Kent,WA 98042,May,Thursday
295000.0,2,2,2200.0,7684.0,1,no,No view,Average,1100,1100,1973,2013,27469-27501 SE 154th Pl,Issaquah,WA 98027,May,Thursday
719000.0,3,3,1690.0,4500.0,1,no,Poor view,Good,1690,0,1928,0,4022 SW Walker St,Seattle,WA 98116,May,Thursday
266000.0,3,3,1940.0,8547.0,1,no,No view,Average,1460,480,1989,0,28123 123rd Pl SE,Kent,WA 98030,May,Thursday
325900.0,4,3,2320.0,6270.0,2,no,No view,Average,2320,0,2004,2003,15020 SE 281st St,Kent,WA 98042,May,Thursday
647500.0,4,2,2060.0,7684.0,1,no,No view,Good,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,WA 98166,May,Thursday
461000.0,4,1,3410.0,5000.0,2,no,No view,Excellent,2190,1220,1910,0,2509 33rd Ave S,Seattle,WA 98144,May,Thursday
569000.0,4,3,2250.0,7684.0,2,no,No view,Average,2250,0,1980,0,7304 217th Pl NE,Redmond,WA 98053,May,Thursday
246000.0,3,2,1390.0,7399.0,1,no,No view,Good,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,May,Thursday
515000.0,2,1,1060.0,4960.0,1,no,No view,Average,1060,0,1926,2003,8230 Corliss Ave N,Seattle,WA 98103,May,Thursday
207000.0,3,1,1490.0,8995.0,1,no,No view,Good,1490,0,1954,1979,12612 23rd Ave S,Seattle,WA 98168,May,Thursday
780000.0,4,2,2480.0,9195.0,1,no,No view,Average,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,May,Thursday
489990.0,5,3,2440.0,7684.0,1,no,No view,Good,2440,0,1975,0,13711 SE 251 Pl,Kent,WA 98042,May,Thursday
335000.0,3,2,2240.0,7684.0,1,no,No view,Fair,1480,760,1980,0,18748 SE 330th St,Auburn,WA 98092,May,Thursday
295000.0,3,3,1920.0,7229.0,2,no,No view,Average,1920,0,1993,0,1914 S 375th St,Federal Way,WA 98003,May,Thursday
385000.0,3,2,1890.0,9920.0,1,no,No view,Average,1230,660,1944,0,14317 22nd Ave NE,Seattle,WA 98125,May,Thursday
350000.0,4,2,2250.0,7684.0,1,no,No view,Good,2150,100,1940,2001,468 Scenic Way,Kent,WA 98030,May,Thursday
235000.0,2,1,1270.0,3008.0,1,no,No view,Good,650,620,1923,0,4305 S Webster St,Seattle,WA 98118,May,Thursday
358000.0,2,2,960.0,1808.0,2,no,No view,Average,960,0,1993,0,1816 26th Ave,Seattle,WA 98122,May,Thursday
716500.0,4,3,3290.0,6465.0,2,no,No view,Average,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,May,Thursday
228000.0,4,2,2000.0,6120.0,1,no,No view,Average,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,WA 98178,May,Thursday
405000.0,2,1,1020.0,8155.0,1,no,No view,Good,1020,0,1948,0,13221 3rd Ave NW,Seattle,WA 98177,May,Thursday
538000.0,4,2,1840.0,9600.0,1,no,No view,Average,1590,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,May,Thursday
530000.0,3,2,1980.0,6760.0,1,no,No view,Good,1980,0,1973,0,3220 170th Ave NE,Bellevue,WA 98008,May,Thursday
461000.0,3,3,3510.0,5760.0,2,no,No view,Good,3510,0,1906,1990,806 15th Ave E,Seattle,WA 98112,May,Thursday
636000.0,2,2,1230.0,3600.0,1,no,No view,Excellent,1230,0,1925,0,2561 3rd Ave W,Seattle,WA 98119,May,Thursday
535000.0,4,3,2280.0,7684.0,2,no,No view,Average,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,May,Thursday
461000.0,3,2,2430.0,7684.0,1,no,Average view,Good,1340,1090,1952,0,9842 Vineyard Crest,Bellevue,WA 98004,May,Thursday
868500.0,3,3,2920.0,3942.0,3,no,No view,Average,2920,0,2008,0,1012 N 42nd Pl,Renton,WA 98056,May,Thursday
530000.0,4,3,2280.0,2850.0,1,no,No view,Good,1540,740,1930,0,8013 20th Ave NE,Seattle,WA 98115,May,Thursday
450000.0,3,2,1510.0,7684.0,1,no,No view,Average,1510,0,1954,2005,13611 Bear Creek Rd NE,Woodinville,WA 98077,May,Thursday
230000.0,3,2,950.0,6000.0,1,no,No view,Average,790,160,1939,1969,1237 S Sullivan St,Seattle,WA 98108,May,Thursday
229000.0,3,3,1190.0,3000.0,2,no,No view,Average,1190,0,2002,0,12227 47th Ave S,Tukwila,WA 98178,May,Thursday
437000.0,3,2,1310.0,9282.0,1,no,No view,Good,1310,0,1976,1992,17128 NE 92nd St,Redmond,WA 98052,May,Thursday
461000.0,5,4,2800.0,3200.0,1,no,No view,Excellent,1910,890,1932,2002,365 Halladay St,Seattle,WA 98109,May,Thursday
595000.0,3,3,1750.0,3354.0,2,no,No view,Good,1750,0,1991,0,10621 NE 107th Pl,Kirkland,WA 98033,May,Thursday
660000.0,3,2,1320.0,5750.0,1,no,No view,Excellent,1320,0,1918,0,2121 46th Ave SW,Seattle,WA 98116,May,Thursday
347500.0,4,3,2460.0,7350.0,2,no,No view,Average,2460,0,1989,0,32817 10th Pl SW,Federal Way,WA 98023,May,Thursday
297950.0,3,2,1240.0,10800.0,1,no,No view,Average,1240,0,1967,2010,17109 139th Pl SE,Renton,WA 98058,May,Thursday
245000.0,3,2,1260.0,7964.0,1,no,No view,Good,1260,0,1955,2009,168 S 192nd Pl,Des Moines,WA 98148,May,Thursday
543200.0,3,3,2820.0,7684.0,1,no,Average view,Excellent,1970,850,1940,0,15451 22nd Ave SW,Burien,WA 98166,May,Thursday
461000.0,4,4,3820.0,7684.0,2,no,Poor view,Good,3310,510,1990,0,8565 E Mercer Way,Mercer Island,WA 98040,May,Thursday
413450.0,3,3,1540.0,1614.0,3,no,No view,Average,1470,70,2008,0,9202A Interlake Ave N,Seattle,WA 98103,May,Thursday
330000.0,2,2,1550.0,7684.0,1,no,No view,Fair,1550,0,1972,0,36521 SE 94th St,Snoqualmie,WA 98065,May,Thursday
424500.0,3,2,1460.0,7700.0,1,no,No view,Average,1460,0,1979,2014,15917 NE 109th Way,Redmond,WA 98052,May,Thursday
230000.0,3,1,1390.0,7684.0,1,no,No view,Good,1390,0,1960,2001,322 9th Ave N,Algona,WA 98001,May,Thursday
930000.0,3,4,2640.0,4080.0,2,no,No view,Average,1840,800,1912,2000,4714 Thackeray Pl NE,Seattle,WA 98105,May,Thursday
349000.0,3,2,1590.0,9620.0,1,no,No view,Average,1590,0,1988,2000,4924 SE 2nd Pl,Renton,WA 98059,May,Thursday
835000.0,4,2,1910.0,6960.0,1,no,No view,Excellent,1910,0,1941,0,744 N 83rd St,Seattle,WA 98103,May,Thursday
461000.0,3,3,2015.0,7684.0,2,yes,Excellent view,Average,2015,0,2007,0,2973-3563 SW 172nd St,Burien,WA 98166,May,Thursday
500000.0,3,2,1410.0,1197.0,3,no,No view,Average,1410,0,2012,1912,4010 Linden Ave N,Seattle,WA 98103,May,Thursday
499000.0,2,2,1110.0,957.0,2,no,No view,Average,930,180,2005,0,1417 4th Ave W,Seattle,WA 98119,May,Thursday
321950.0,2,2,860.0,1277.0,2,no,No view,Average,860,0,2007,0,2113 15th Ave S,Seattle,WA 98144,May,Thursday
494000.0,3,3,2310.0,4729.0,2,no,No view,Average,2310,0,2011,0,7630 Todd Pl,Kenmore,WA 98028,May,Thursday
441750.0,2,2,1020.0,1060.0,3,no,No view,Average,1020,0,2008,0,743 N 71st St,Seattle,WA 98103,May,Thursday
438000.0,2,1,980.0,1179.0,2,no,No view,Average,980,0,2010,0,2050 14th Ave W,Seattle,WA 98119,May,Thursday
461000.0,4,3,1980.0,7684.0,2,no,No view,Average,1590,0,1989,0,19505 NE 143rd St,Woodinville,WA 98077,May,Friday
352000.0,3,3,1640.0,11050.0,1,no,No view,Good,1640,0,1972,0,14513-14521 164th Pl SE,Renton,WA 98059,May,Friday
839900.0,4,4,3810.0,7684.0,1,no,Poor view,Average,2560,0,2013,1923,2411 Meadow Ave N,Renton,WA 98056,May,Friday
765000.0,4,3,2790.0,10819.0,2,no,No view,Average,2790,0,1996,0,19490 SE 57th Pl,Issaquah,WA 98027,May,Friday
460000.0,4,2,1750.0,5500.0,1,no,No view,Excellent,1050,700,1926,0,7021 24th Ave NW,Seattle,WA 98117,May,Friday
224500.0,4,1,1430.0,8355.0,1,no,No view,Good,1430,0,1983,0,31714 125th Pl SE,Auburn,WA 98092,May,Friday
254000.0,3,3,1850.0,4597.0,2,no,No view,Average,1850,0,2003,0,15407 SE 252nd Pl,Covington,WA 98042,May,Friday
255000.0,2,1,960.0,7684.0,1,no,No view,Good,960,0,1984,0,29805-29821 129th Pl SW,Vashon,WA 98070,May,Friday
610000.0,3,3,2480.0,7684.0,1,no,No view,Good,1620,860,1976,1992,19707 NE 181st St,Woodinville,WA 98077,May,Friday
920000.0,4,3,3750.0,11025.0,2,no,No view,Average,1590,0,1976,0,3005 211th Ave NE,Sammamish,WA 98074,May,Friday
402500.0,4,3,2600.0,11951.0,2,no,No view,Average,2600,0,1988,2000,33134 3rd Ct SW,Federal Way,WA 98023,May,Friday
